username,history_created_at,location_picked_from,description
Picker08,"2017-01-20 08:52:22",11553,MZ1-3103A02
Picker08,"2017-01-20 08:57:33",11767,MZ1-3129A03
Picker08,"2017-01-20 08:57:51",11794,MZ1-3132A03
Picker08,"2017-01-20 08:57:59",11794,MZ1-3132A03
Picker08,"2017-01-20 08:58:05",11794,MZ1-3132A03
Picker08,"2017-01-20 08:58:26",11803,MZ1-3133A03
Picker08,"2017-01-20 08:58:37",11837,MZ1-3137A02
Picker08,"2017-01-20 08:58:47",11843,MZ1-3137D05
Picker08,"2017-01-20 08:59:32",11846,MZ1-3138A02
Picker08,"2017-01-20 08:59:37",11846,MZ1-3138A02
Picker08,"2017-01-20 08:59:54",11852,MZ1-3138D05
Picker08,"2017-01-20 09:02:19",11903,MZ1-3205D02
Picker08,"2017-01-20 09:02:39",12119,MZ1-3303A02
Picker08,"2017-01-20 09:02:45",12119,MZ1-3303A02
Picker08,"2017-01-20 09:03:17",12127,MZ1-3304A01
Picker08,"2017-01-20 09:04:37",12146,MZ1-3306A02
Picker08,"2017-01-20 09:04:42",12146,MZ1-3306A02
Picker08,"2017-01-20 09:04:49",12146,MZ1-3306A02
Picker08,"2017-01-20 09:04:54",12146,MZ1-3306A02
Picker08,"2017-01-20 09:04:59",12146,MZ1-3306A02
Picker08,"2017-01-20 09:05:04",12146,MZ1-3306A02
Picker08,"2017-01-20 09:05:08",12146,MZ1-3306A02
Picker08,"2017-01-20 09:05:13",12146,MZ1-3306A02
Picker08,"2017-01-20 09:05:19",12146,MZ1-3306A02
Picker08,"2017-01-20 09:05:24",12146,MZ1-3306A02
Picker08,"2017-01-20 09:05:30",12146,MZ1-3306A02
Picker08,"2017-01-20 09:05:35",12146,MZ1-3306A02
Picker08,"2017-01-20 09:07:36",12271,MZ1-3320A01
Picker08,"2017-01-20 09:07:58",12307,MZ1-3326A01
Picker08,"2017-01-20 09:08:03",12307,MZ1-3326A01
Picker08,"2017-01-20 09:08:29",12375,MZ1-3333D03
Picker08,"2017-01-20 09:09:32",12766,MZ1-3511D04
Picker08,"2017-01-20 09:09:37",12766,MZ1-3511D04
Picker08,"2017-01-20 09:10:14",13132,MZ1-3619D02
Picker08,"2017-01-20 09:14:33",33998,MZ3-0126B02
Picker08,"2017-01-20 09:20:21",4170,MZ1-0338D05
Picker08,"2017-01-20 09:22:38",5878,MZ1-1103D06
Picker08,"2017-01-20 09:24:16",10038,MZ1-2526A02
Picker08,"2017-01-20 09:24:28",10047,MZ1-2527A02
Picker08,"2017-01-20 09:24:43",10057,MZ1-2528A03
Picker08,"2017-01-20 09:26:35",10689,MZ1-2735A02
Picker08,"2017-01-20 09:27:21",11151,MZ1-2923A02
Picker08,"2017-01-20 09:27:41",11200,MZ1-2928D03
Picker08,"2017-01-20 09:29:07",11562,MZ1-3104A02
Picker08,"2017-01-20 09:29:19",11598,MZ1-3108A02
Picker08,"2017-01-20 09:29:37",11598,MZ1-3108A02
Picker08,"2017-01-20 09:29:54",11606,MZ1-3109A01
Picker08,"2017-01-20 09:30:16",11606,MZ1-3109A01
Picker08,"2017-01-20 09:30:45",11634,MZ1-3112A03
Picker08,"2017-01-20 09:30:51",11634,MZ1-3112A03
Picker08,"2017-01-20 09:31:49",11669,MZ1-3116A02
Picker08,"2017-01-20 09:31:55",11669,MZ1-3116A02
Picker08,"2017-01-20 09:32:34",11810,MZ1-3134A01
Picker08,"2017-01-20 09:33:33",12138,MZ1-3305A03
Picker08,"2017-01-20 09:33:38",12138,MZ1-3305A03
Picker08,"2017-01-20 09:33:43",12138,MZ1-3305A03
Picker08,"2017-01-20 09:34:04",12174,MZ1-3309A03
Picker08,"2017-01-20 09:35:02",12309,MZ1-3326A03
Picker08,"2017-01-20 09:35:24",12352,MZ1-3331A01
Picker08,"2017-01-20 09:35:32",12352,MZ1-3331A01
Picker08,"2017-01-20 09:35:37",12352,MZ1-3331A01
Picker08,"2017-01-20 09:35:55",12353,MZ1-3331A02
Picker08,"2017-01-20 09:36:09",12363,MZ1-3332A03
Picker08,"2017-01-20 09:36:20",12363,MZ1-3332A03
Picker08,"2017-01-20 09:36:24",12363,MZ1-3332A03
Picker08,"2017-01-20 09:36:40",12363,MZ1-3332A03
Picker08,"2017-01-20 09:37:10",12371,MZ1-3333A02
Picker08,"2017-01-20 09:37:34",12380,MZ1-3334A02
Picker08,"2017-01-20 09:37:47",12390,MZ1-3335A03
Picker08,"2017-01-20 09:58:19",4827,MZ1-0713A02
Picker08,"2017-01-20 10:05:47",8432,MZ1-1936D05
Picker08,"2017-01-20 10:06:26",10047,MZ1-2527A02
Picker08,"2017-01-20 10:06:31",10047,MZ1-2527A02
Picker08,"2017-01-20 10:06:35",10047,MZ1-2527A02
Picker08,"2017-01-20 10:06:39",10047,MZ1-2527A02
Picker08,"2017-01-20 10:06:45",10047,MZ1-2527A02
Picker08,"2017-01-20 10:06:50",10047,MZ1-2527A02
Picker08,"2017-01-20 10:06:55",10047,MZ1-2527A02
Picker08,"2017-01-20 10:07:00",10047,MZ1-2527A02
Picker08,"2017-01-20 10:07:05",10047,MZ1-2527A02
Picker08,"2017-01-20 10:07:38",10074,MZ1-2530A02
Picker08,"2017-01-20 10:07:51",10101,MZ1-2533A02
Picker08,"2017-01-20 10:07:56",10101,MZ1-2533A02
Picker08,"2017-01-20 10:08:01",10101,MZ1-2533A02
Picker08,"2017-01-20 10:08:06",10101,MZ1-2533A02
Picker08,"2017-01-20 10:08:53",10465,MZ1-2708A03
Picker08,"2017-01-20 10:08:58",10465,MZ1-2708A03
Picker08,"2017-01-20 10:09:48",10671,MZ1-2733A02
Picker08,"2017-01-20 10:09:54",10671,MZ1-2733A02
Picker08,"2017-01-20 10:10:08",10689,MZ1-2735A02
Picker08,"2017-01-20 10:10:14",10689,MZ1-2735A02
Picker08,"2017-01-20 10:11:23",11590,MZ1-3107A03
Picker08,"2017-01-20 10:11:36",11606,MZ1-3109A01
Picker08,"2017-01-20 10:11:42",11606,MZ1-3109A01
Picker08,"2017-01-20 10:12:05",11625,MZ1-3111A03
Picker08,"2017-01-20 10:12:18",11634,MZ1-3112A03
Picker08,"2017-01-20 10:12:30",11660,MZ1-3115A02
Picker08,"2017-01-20 10:12:38",11660,MZ1-3115A02
Picker08,"2017-01-20 10:12:55",11660,MZ1-3115A02
Picker08,"2017-01-20 10:13:02",11660,MZ1-3115A02
Picker08,"2017-01-20 10:13:11",11660,MZ1-3115A02
Picker08,"2017-01-20 10:13:34",11660,MZ1-3115A02
Picker08,"2017-01-20 10:13:49",11669,MZ1-3116A02
Picker08,"2017-01-20 10:14:00",11669,MZ1-3116A02
Picker08,"2017-01-20 10:14:43",11812,MZ1-3134A03
Picker08,"2017-01-20 10:14:48",11812,MZ1-3134A03
Picker08,"2017-01-20 10:15:08",11836,MZ1-3137A01
Picker08,"2017-01-20 10:16:09",12138,MZ1-3305A03
Picker08,"2017-01-20 10:16:21",12174,MZ1-3309A03
Picker08,"2017-01-20 10:16:58",12353,MZ1-3331A02
Picker08,"2017-01-20 10:17:09",12353,MZ1-3331A02
Picker08,"2017-01-20 10:17:20",12353,MZ1-3331A02
Picker08,"2017-01-20 10:17:26",12353,MZ1-3331A02
Picker08,"2017-01-20 10:17:31",12353,MZ1-3331A02
Picker08,"2017-01-20 10:17:58",12353,MZ1-3331A02
Picker08,"2017-01-20 10:18:21",12355,MZ1-3331D01
Picker08,"2017-01-20 10:18:36",12356,MZ1-3331D02
Picker08,"2017-01-20 10:18:41",12356,MZ1-3331D02
Picker08,"2017-01-20 10:18:52",12362,MZ1-3332A02
Picker08,"2017-01-20 10:18:56",12362,MZ1-3332A02
Picker08,"2017-01-20 10:19:07",12363,MZ1-3332A03
Picker08,"2017-01-20 10:19:23",12371,MZ1-3333A02
Picker08,"2017-01-20 10:19:28",12371,MZ1-3333A02
Picker08,"2017-01-20 10:19:39",12380,MZ1-3334A02
Picker08,"2017-01-20 10:19:45",12380,MZ1-3334A02
Picker08,"2017-01-20 10:20:07",12406,MZ1-3337A01
Picker08,"2017-01-20 10:20:16",12434,MZ1-3340A02
Picker08,"2017-01-20 10:23:31",41476,MZ3-1507A02
Picker08,"2017-01-20 10:27:07",4116,MZ1-0332D05
Picker08,"2017-01-20 10:27:28",4170,MZ1-0338D05
Picker08,"2017-01-20 10:28:02",4206,MZ1-0342D05
Picker08,"2017-01-20 10:28:47",4408,MZ1-0525D06
Picker08,"2017-01-20 10:29:59",10064,MZ1-2529A01
Picker08,"2017-01-20 10:30:04",10064,MZ1-2529A01
Picker08,"2017-01-20 10:30:10",10064,MZ1-2529A01
Picker08,"2017-01-20 10:30:15",10064,MZ1-2529A01
Picker08,"2017-01-20 10:30:27",10074,MZ1-2530A02
Picker08,"2017-01-20 10:30:38",10101,MZ1-2533A02
Picker08,"2017-01-20 10:30:43",10101,MZ1-2533A02
Picker08,"2017-01-20 10:30:48",10101,MZ1-2533A02
Picker08,"2017-01-20 10:30:54",10101,MZ1-2533A02
Picker08,"2017-01-20 10:31:00",10101,MZ1-2533A02
Picker08,"2017-01-20 10:31:17",10101,MZ1-2533A02
Picker08,"2017-01-20 10:31:22",10101,MZ1-2533A02
Picker08,"2017-01-20 10:31:43",10182,MZ1-2542A02
Picker08,"2017-01-20 10:33:18",10436,MZ1-2705A01
Picker08,"2017-01-20 10:33:23",10436,MZ1-2705A01
Picker08,"2017-01-20 10:33:28",10436,MZ1-2705A01
Picker08,"2017-01-20 10:33:40",10465,MZ1-2708A03
Picker08,"2017-01-20 10:33:46",10465,MZ1-2708A03
Picker08,"2017-01-20 10:34:39",10510,MZ1-2713A03
Picker08,"2017-01-20 10:34:47",10510,MZ1-2713A03
Picker08,"2017-01-20 10:35:52",10671,MZ1-2733A02
Picker08,"2017-01-20 10:35:56",10671,MZ1-2733A02
Picker08,"2017-01-20 10:36:08",10689,MZ1-2735A02
Picker08,"2017-01-20 10:36:13",10689,MZ1-2735A02
Picker08,"2017-01-20 10:37:07",10842,MZ1-2816D05
Picker08,"2017-01-20 10:37:12",10842,MZ1-2816D05
Picker08,"2017-01-20 10:37:32",10849,MZ1-2817D06
Picker08,"2017-01-20 10:37:53",10849,MZ1-2817D06
Picker08,"2017-01-20 10:38:22",10858,MZ1-2819D03
Picker08,"2017-01-20 10:38:43",10865,MZ1-2820D04
Picker08,"2017-01-20 10:38:49",10865,MZ1-2820D04
Picker08,"2017-01-20 10:39:17",11187,MZ1-2927A02
Picker08,"2017-01-20 10:39:39",11312,MZ1-2941A01
Picker08,"2017-01-20 10:41:05",11562,MZ1-3104A02
Picker08,"2017-01-20 10:41:13",11562,MZ1-3104A02
Picker08,"2017-01-20 10:41:53",11633,MZ1-3112A02
Picker08,"2017-01-20 10:42:09",11633,MZ1-3112A02
Picker08,"2017-01-20 10:42:22",11633,MZ1-3112A02
Picker08,"2017-01-20 10:42:48",11652,MZ1-3114A03
Picker08,"2017-01-20 10:42:53",11652,MZ1-3114A03
Picker08,"2017-01-20 10:42:59",11652,MZ1-3114A03
Picker08,"2017-01-20 10:43:34",11670,MZ1-3116A03
Picker08,"2017-01-20 10:44:11",11792,MZ1-3132A01
Picker08,"2017-01-20 10:44:16",11792,MZ1-3132A01
Picker08,"2017-01-20 10:44:22",11792,MZ1-3132A01
Picker08,"2017-01-20 10:44:39",11812,MZ1-3134A03
Picker08,"2017-01-20 10:44:45",11812,MZ1-3134A03
Picker08,"2017-01-20 10:44:50",11812,MZ1-3134A03
Picker08,"2017-01-20 10:45:04",11819,MZ1-3135A01
Picker08,"2017-01-20 10:46:37",12263,MZ1-3319A02
Picker08,"2017-01-20 10:47:04",12398,MZ1-3336A02
Picker08,"2017-01-20 10:47:18",12452,MZ1-3342A02
Picker08,"2017-01-20 10:52:13",5592,MZ1-0936D05
Picker08,"2017-01-20 10:52:28",5602,MZ1-0937D06
Picker08,"2017-01-20 10:52:45",5602,MZ1-0937D06
Picker08,"2017-01-20 10:52:59",5627,MZ1-0940D04
Picker08,"2017-01-20 10:54:29",5848,MZ1-1039D03
Picker08,"2017-01-20 10:55:56",10064,MZ1-2529A01
Picker08,"2017-01-20 10:56:01",10064,MZ1-2529A01
Picker08,"2017-01-20 10:57:05",10436,MZ1-2705A01
Picker08,"2017-01-20 10:57:28",10517,MZ1-2714A01
Picker08,"2017-01-20 10:57:34",10517,MZ1-2714A01
Picker08,"2017-01-20 10:57:39",10517,MZ1-2714A01
Picker08,"2017-01-20 10:57:44",10517,MZ1-2714A01
Picker08,"2017-01-20 10:58:42",10742,MZ1-2741A01
Picker08,"2017-01-20 10:58:50",10744,MZ1-2741A03
Picker08,"2017-01-20 10:59:49",10848,MZ1-2817D05
Picker08,"2017-01-20 11:00:08",10849,MZ1-2817D06
Picker08,"2017-01-20 11:00:13",10849,MZ1-2817D06
Picker08,"2017-01-20 11:01:01",10849,MZ1-2817D06
Picker08,"2017-01-20 11:01:19",10853,MZ1-2818D04
Picker08,"2017-01-20 11:01:23",10853,MZ1-2818D04
Picker08,"2017-01-20 11:01:28",10853,MZ1-2818D04
Picker08,"2017-01-20 11:02:15",10858,MZ1-2819D03
Picker08,"2017-01-20 11:02:22",10858,MZ1-2819D03
Picker08,"2017-01-20 11:02:32",10858,MZ1-2819D03
Picker08,"2017-01-20 11:02:48",10859,MZ1-2819D04
Picker08,"2017-01-20 11:03:36",10997,MZ1-2904A01
Picker08,"2017-01-20 11:03:42",10997,MZ1-2904A01
Picker08,"2017-01-20 11:03:56",10998,MZ1-2904A02
Picker08,"2017-01-20 11:04:22",11106,MZ1-2916A02
Picker08,"2017-01-20 11:05:09",11323,MZ1-2942A03
Picker08,"2017-01-20 11:06:09",11562,MZ1-3104A02
Picker08,"2017-01-20 11:06:21",11562,MZ1-3104A02
Picker08,"2017-01-20 11:06:29",11562,MZ1-3104A02
Picker08,"2017-01-20 11:06:50",11634,MZ1-3112A03
Picker08,"2017-01-20 11:07:03",11652,MZ1-3114A03
Picker08,"2017-01-20 11:07:09",11652,MZ1-3114A03
Picker08,"2017-01-20 11:07:31",11670,MZ1-3116A03
Picker08,"2017-01-20 11:07:35",11670,MZ1-3116A03
Picker08,"2017-01-20 11:07:40",11670,MZ1-3116A03
Picker08,"2017-01-20 11:08:30",11705,MZ1-3120A03
Picker08,"2017-01-20 11:09:07",11792,MZ1-3132A01
Picker08,"2017-01-20 11:09:47",11792,MZ1-3132A01
Picker08,"2017-01-20 11:10:01",11810,MZ1-3134A01
Picker08,"2017-01-20 11:10:14",11810,MZ1-3134A01
Picker08,"2017-01-20 11:10:23",11811,MZ1-3134A02
Picker08,"2017-01-20 11:10:34",11812,MZ1-3134A03
Picker08,"2017-01-20 11:10:39",11812,MZ1-3134A03
Picker08,"2017-01-20 11:11:36",11821,MZ1-3135A03
Picker08,"2017-01-20 11:12:27",12145,MZ1-3306A01
Picker08,"2017-01-20 11:12:34",12145,MZ1-3306A01
Picker08,"2017-01-20 11:12:51",12147,MZ1-3306A03
Picker08,"2017-01-20 11:12:56",12147,MZ1-3306A03
Picker08,"2017-01-20 11:13:01",12147,MZ1-3306A03
Picker08,"2017-01-20 11:13:06",12147,MZ1-3306A03
Picker08,"2017-01-20 11:13:11",12147,MZ1-3306A03
Picker08,"2017-01-20 11:13:18",12147,MZ1-3306A03
Picker08,"2017-01-20 11:13:23",12147,MZ1-3306A03
Picker08,"2017-01-20 11:13:31",12147,MZ1-3306A03
Picker08,"2017-01-20 11:14:29",12390,MZ1-3335A03
Picker08,"2017-01-20 11:19:24",3945,MZ1-0311D05
Picker08,"2017-01-20 11:19:39",3993,MZ1-0317A02
Picker08,"2017-01-20 11:19:57",3993,MZ1-0317A02
Picker08,"2017-01-20 11:20:56",4836,MZ1-0714A02
Picker08,"2017-01-20 11:25:07",5381,MZ1-0911D01
Picker08,"2017-01-20 11:25:12",5381,MZ1-0911D01
Picker08,"2017-01-20 11:25:51",5510,MZ1-0927D04
Picker08,"2017-01-20 11:25:57",5510,MZ1-0927D04
Picker08,"2017-01-20 11:26:33",5590,MZ1-0936D03
Picker08,"2017-01-20 11:26:39",5590,MZ1-0936D03
Picker08,"2017-01-20 11:27:40",5748,MZ1-1020D02
Picker08,"2017-01-20 11:27:45",5748,MZ1-1020D02
Picker08,"2017-01-20 12:06:25",7021,MZ1-1504D04
Picker08,"2017-01-20 12:06:54",7167,MZ1-1520D06
Picker08,"2017-01-20 12:08:41",7238,MZ1-1530D05
Picker08,"2017-01-20 12:09:08",7255,MZ1-1532D04
Picker08,"2017-01-20 12:09:13",7255,MZ1-1532D04
Picker08,"2017-01-20 12:09:18",7255,MZ1-1532D04
Picker08,"2017-01-20 12:09:23",7255,MZ1-1532D04
Picker08,"2017-01-20 12:09:45",7255,MZ1-1532D04
Picker08,"2017-01-20 12:11:35",7700,MZ1-1716D05
Picker08,"2017-01-20 12:12:01",7786,MZ1-1728D01
Picker08,"2017-01-20 12:12:07",7786,MZ1-1728D01
Picker08,"2017-01-20 12:12:13",7786,MZ1-1728D01
Picker08,"2017-01-20 12:12:50",8013,MZ1-1818D06
Picker08,"2017-01-20 12:13:15",8278,MZ1-1917D04
Picker08,"2017-01-20 12:13:21",8278,MZ1-1917D04
Picker08,"2017-01-20 12:14:07",8778,MZ1-2110D02
Picker08,"2017-01-20 12:14:21",8778,MZ1-2110D02
Picker08,"2017-01-20 12:14:50",8781,MZ1-2110D05
Picker08,"2017-01-20 12:15:01",8781,MZ1-2110D05
Picker08,"2017-01-20 12:16:14",10700,MZ1-2736D01
Picker08,"2017-01-20 12:17:41",11562,MZ1-3104A02
Picker08,"2017-01-20 12:18:41",11803,MZ1-3133A03
Picker08,"2017-01-20 12:18:46",11803,MZ1-3133A03
Picker08,"2017-01-20 12:19:59",12119,MZ1-3303A02
Picker08,"2017-01-20 12:20:12",12160,MZ1-3307D04
Picker08,"2017-01-20 12:20:20",12161,MZ1-3307D05
Picker08,"2017-01-20 12:20:30",12161,MZ1-3307D05
Picker08,"2017-01-20 12:20:35",12161,MZ1-3307D05
Picker08,"2017-01-20 12:20:40",12161,MZ1-3307D05
Picker08,"2017-01-20 12:20:47",12161,MZ1-3307D05
Picker08,"2017-01-20 12:21:11",12162,MZ1-3307D06
Picker08,"2017-01-20 12:21:29",12171,MZ1-3308D06
Picker08,"2017-01-20 12:21:47",12178,MZ1-3309D04
Picker08,"2017-01-20 12:21:52",12178,MZ1-3309D04
Picker08,"2017-01-20 12:22:15",12179,MZ1-3309D05
Picker08,"2017-01-20 12:22:21",12179,MZ1-3309D05
Picker08,"2017-01-20 12:22:27",12179,MZ1-3309D05
Picker08,"2017-01-20 12:22:33",12179,MZ1-3309D05
Picker08,"2017-01-20 12:22:37",12179,MZ1-3309D05
Picker08,"2017-01-20 12:22:43",12179,MZ1-3309D05
Picker08,"2017-01-20 12:22:53",12179,MZ1-3309D05
Picker08,"2017-01-20 12:23:00",12179,MZ1-3309D05
Picker08,"2017-01-20 12:28:09",12347,MZ1-3330D02
Picker08,"2017-01-20 12:28:15",12347,MZ1-3330D02
Picker08,"2017-01-20 12:31:32",29872,MZ2-3018D02
Picker08,"2017-01-20 12:32:07",29872,MZ2-3018D02
Picker08,"2017-01-20 12:37:59",4498,MZ1-0535D06
Picker08,"2017-01-20 12:40:10",5283,MZ1-0839D02
Picker08,"2017-01-20 12:40:16",5283,MZ1-0839D02
Picker08,"2017-01-20 12:40:22",5283,MZ1-0839D02
Picker08,"2017-01-20 12:40:29",5283,MZ1-0839D02
Picker08,"2017-01-20 12:41:56",5491,MZ1-0925D03
Picker08,"2017-01-20 12:42:02",5491,MZ1-0925D03
Picker08,"2017-01-20 12:42:35",5602,MZ1-0937D06
Picker08,"2017-01-20 12:42:39",5602,MZ1-0937D06
Picker08,"2017-01-20 12:44:37",9848,MZ1-2503A01
Picker08,"2017-01-20 12:45:30",11151,MZ1-2923A02
Picker08,"2017-01-20 12:45:34",11151,MZ1-2923A02
Picker08,"2017-01-20 12:45:39",11151,MZ1-2923A02
Picker08,"2017-01-20 12:45:45",11151,MZ1-2923A02
Picker08,"2017-01-20 12:45:50",11151,MZ1-2923A02
Picker08,"2017-01-20 12:46:20",11152,MZ1-2923A03
Picker08,"2017-01-20 12:46:32",11152,MZ1-2923A03
Picker08,"2017-01-20 12:46:46",11152,MZ1-2923A03
Picker08,"2017-01-20 12:47:28",11160,MZ1-2924A02
Picker08,"2017-01-20 12:47:42",11160,MZ1-2924A02
Picker08,"2017-01-20 12:47:50",11160,MZ1-2924A02
Picker08,"2017-01-20 12:48:04",11160,MZ1-2924A02
Picker08,"2017-01-20 12:48:09",11161,MZ1-2924A03
Picker08,"2017-01-20 12:48:18",11160,MZ1-2924A02
Picker08,"2017-01-20 12:48:31",11160,MZ1-2924A02
Picker08,"2017-01-20 12:48:55",11160,MZ1-2924A02
Picker08,"2017-01-20 12:49:02",11160,MZ1-2924A02
Picker08,"2017-01-20 12:49:12",11160,MZ1-2924A02
Picker08,"2017-01-20 12:49:28",11160,MZ1-2924A02
Picker08,"2017-01-20 12:50:22",11554,MZ1-3103A03
Picker08,"2017-01-20 12:50:28",11554,MZ1-3103A03
Picker08,"2017-01-20 12:50:34",11554,MZ1-3103A03
Picker08,"2017-01-20 12:50:40",11554,MZ1-3103A03
Picker08,"2017-01-20 12:50:47",11554,MZ1-3103A03
Picker08,"2017-01-20 12:50:55",11554,MZ1-3103A03
Picker08,"2017-01-20 12:51:43",11572,MZ1-3105A03
Picker08,"2017-01-20 12:51:53",11572,MZ1-3105A03
Picker08,"2017-01-20 12:52:02",11572,MZ1-3105A03
Picker08,"2017-01-20 12:52:14",11572,MZ1-3105A03
Picker08,"2017-01-20 12:52:20",11572,MZ1-3105A03
Picker08,"2017-01-20 12:53:30",11589,MZ1-3107A02
Picker08,"2017-01-20 12:54:00",11678,MZ1-3117A02
Picker08,"2017-01-20 12:54:27",11748,MZ1-3127A01
Picker08,"2017-01-20 12:55:40",11873,MZ1-3141A02
Picker08,"2017-01-20 12:55:46",11873,MZ1-3141A02
Picker08,"2017-01-20 12:55:51",11873,MZ1-3141A02
Picker08,"2017-01-20 12:55:56",11873,MZ1-3141A02
Picker08,"2017-01-20 12:56:01",11873,MZ1-3141A02
Picker08,"2017-01-20 12:56:06",11873,MZ1-3141A02
Picker08,"2017-01-20 12:59:11",12174,MZ1-3309A03
Picker08,"2017-01-20 13:00:00",12191,MZ1-3311A02
Picker08,"2017-01-20 13:00:09",12191,MZ1-3311A02
Picker08,"2017-01-20 13:00:18",12191,MZ1-3311A02
Picker08,"2017-01-20 13:00:26",12191,MZ1-3311A02
Picker08,"2017-01-20 13:00:59",12235,MZ1-3316A01
Picker08,"2017-01-20 13:01:17",12235,MZ1-3316A01
Picker08,"2017-01-20 13:02:14",12361,MZ1-3332A01
Picker08,"2017-01-20 13:08:37",4037,MZ1-0324A01
Picker08,"2017-01-20 13:09:48",5407,MZ1-0914A03
Picker08,"2017-01-20 13:19:53",10475,MZ1-2709D01
Picker08,"2017-01-20 13:19:58",10475,MZ1-2709D01
Picker08,"2017-01-20 13:20:16",10475,MZ1-2709D01
Picker08,"2017-01-20 13:20:31",10508,MZ1-2713A01
Picker08,"2017-01-20 13:20:36",10508,MZ1-2713A01
Picker08,"2017-01-20 13:22:48",10598,MZ1-2725A01
Picker08,"2017-01-20 13:23:11",10616,MZ1-2727A01
Picker08,"2017-01-20 13:23:23",10616,MZ1-2727A01
Picker08,"2017-01-20 13:23:33",10617,MZ1-2727A02
Picker08,"2017-01-20 13:25:23",10654,MZ1-2731A03
Picker08,"2017-01-20 13:25:36",10661,MZ1-2732A01
Picker08,"2017-01-20 13:25:41",10661,MZ1-2732A01
Picker08,"2017-01-20 13:27:14",10849,MZ1-2817D06
Picker08,"2017-01-20 13:27:28",10858,MZ1-2819D03
Picker08,"2017-01-20 13:27:38",10858,MZ1-2819D03
Picker08,"2017-01-20 13:28:19",11007,MZ1-2905A02
Picker08,"2017-01-20 13:28:29",11052,MZ1-2910A02
Picker08,"2017-01-20 13:28:46",11132,MZ1-2919A01
Picker08,"2017-01-20 13:29:49",11197,MZ1-2928A03
Picker08,"2017-01-20 13:29:54",11197,MZ1-2928A03
Picker08,"2017-01-20 13:30:05",11197,MZ1-2928A03
Picker08,"2017-01-20 13:30:22",11214,MZ1-2930A02
Picker08,"2017-01-20 13:30:31",11214,MZ1-2930A02
Picker08,"2017-01-20 13:30:38",11214,MZ1-2930A02
Picker08,"2017-01-20 13:32:18",11278,MZ1-2937A03
Picker08,"2017-01-20 13:33:20",11563,MZ1-3104A03
Picker08,"2017-01-20 13:33:33",11598,MZ1-3108A02
Picker08,"2017-01-20 13:34:03",12120,MZ1-3303A03
Picker08,"2017-01-20 13:34:13",12120,MZ1-3303A03
Picker08,"2017-01-20 13:34:29",12128,MZ1-3304A02
Picker08,"2017-01-20 13:34:35",12128,MZ1-3304A02
Picker08,"2017-01-20 13:34:53",12163,MZ1-3308A01
Picker08,"2017-01-20 13:35:00",12163,MZ1-3308A01
Picker08,"2017-01-20 13:35:43",12175,MZ1-3309D01
Picker08,"2017-01-20 13:35:47",12175,MZ1-3309D01
Picker08,"2017-01-20 13:36:06",12180,MZ1-3309D06
Picker08,"2017-01-20 13:36:10",12180,MZ1-3309D06
Picker08,"2017-01-20 13:36:16",12180,MZ1-3309D06
Picker08,"2017-01-20 13:36:21",12180,MZ1-3309D06
Picker08,"2017-01-20 13:38:27",11242,MZ1-2933A03
Picker08,"2017-01-20 13:38:32",11242,MZ1-2933A03
Picker08,"2017-01-20 13:39:29",12202,MZ1-3312D01
Picker08,"2017-01-20 13:39:43",12236,MZ1-3316A02
Picker08,"2017-01-20 13:39:51",12236,MZ1-3316A02
Picker08,"2017-01-20 13:40:22",12250,MZ1-3317D04
Picker08,"2017-01-20 13:40:33",12250,MZ1-3317D04
Picker08,"2017-01-20 13:40:38",12250,MZ1-3317D04
Picker08,"2017-01-20 13:40:43",12250,MZ1-3317D04
Picker08,"2017-01-20 13:42:51",12252,MZ1-3317D06
Picker08,"2017-01-20 13:42:56",12252,MZ1-3317D06
Picker08,"2017-01-20 13:43:13",12252,MZ1-3317D06
Picker08,"2017-01-20 13:43:18",12252,MZ1-3317D06
Picker08,"2017-01-20 13:43:52",12309,MZ1-3326A03
Picker08,"2017-01-20 13:44:07",12336,MZ1-3329A03
Picker08,"2017-01-20 13:44:26",12362,MZ1-3332A02
Picker08,"2017-01-20 13:44:40",12370,MZ1-3333A01
Picker08,"2017-01-20 13:45:25",13182,MZ1-3627D06
Picker08,"2017-01-20 13:58:08",7167,MZ1-1520D06
Picker08,"2017-01-20 14:00:14",9856,MZ1-2503D06
Picker08,"2017-01-20 14:00:49",10038,MZ1-2526A02
Picker08,"2017-01-20 14:00:55",10056,MZ1-2528A02
Picker08,"2017-01-20 14:01:11",10057,MZ1-2528A03
Picker08,"2017-01-20 14:01:20",10057,MZ1-2528A03
Picker08,"2017-01-20 14:01:28",10064,MZ1-2529A01
Picker08,"2017-01-20 14:01:45",10083,MZ1-2531A02
Picker08,"2017-01-20 14:01:50",10083,MZ1-2531A02
Picker08,"2017-01-20 14:01:56",10083,MZ1-2531A02
Picker08,"2017-01-20 14:02:15",10183,MZ1-2542A03
Picker08,"2017-01-20 14:02:31",10184,MZ1-2542D01
Picker08,"2017-01-20 14:04:20",10465,MZ1-2708A03
Picker08,"2017-01-20 14:04:39",10526,MZ1-2715A01
Picker08,"2017-01-20 14:04:45",10526,MZ1-2715A01
Picker08,"2017-01-20 14:04:51",10526,MZ1-2715A01
Picker08,"2017-01-20 14:04:56",10526,MZ1-2715A01
Picker08,"2017-01-20 14:18:10",8795,MZ1-2112D01
Picker08,"2017-01-20 14:27:27",10526,MZ1-2715A01
