id_location,fk_parent_location,name,description,count
8994,13,2136D05,MZ1-2136D05,7
8995,13,2136D06,MZ1-2136D06,6
8996,13,2137A01,MZ1-2137A01,2
8997,13,2137A02,MZ1-2137A02,3
8998,13,2137A03,MZ1-2137A03,3
8999,13,2137D01,MZ1-2137D01,3
9000,13,2137D02,MZ1-2137D02,2
9001,13,2137D03,MZ1-2137D03,6
9002,13,2137D04,MZ1-2137D04,10
9003,13,2137D05,MZ1-2137D05,1
9004,13,2137D06,MZ1-2137D06,1
9005,13,2138A01,MZ1-2138A01,12
9006,13,2138A02,MZ1-2138A02,6
9007,13,2138A03,MZ1-2138A03,4
9008,13,2138D01,MZ1-2138D01,3
9009,13,2138D02,MZ1-2138D02,12
9010,13,2138D03,MZ1-2138D03,7
9011,13,2138D04,MZ1-2138D04,3
9012,13,2138D05,MZ1-2138D05,7
9013,13,2138D06,MZ1-2138D06,1
9014,13,2139A01,MZ1-2139A01,6
9015,13,2139A02,MZ1-2139A02,2
9016,13,2139A03,MZ1-2139A03,4
9018,13,2139D02,MZ1-2139D02,6
9019,13,2139D03,MZ1-2139D03,8
9020,13,2139D04,MZ1-2139D04,16
9021,13,2139D05,MZ1-2139D05,7
9023,13,2140A01,MZ1-2140A01,3
9024,13,2140A02,MZ1-2140A02,4
9025,13,2140A03,MZ1-2140A03,7
9026,13,2140D01,MZ1-2140D01,2
9027,13,2140D02,MZ1-2140D02,4
9028,13,2140D03,MZ1-2140D03,6
9029,13,2140D04,MZ1-2140D04,8
9030,13,2140D05,MZ1-2140D05,2
9031,13,2140D06,MZ1-2140D06,3
9032,13,2141A01,MZ1-2141A01,7
9033,13,2141A02,MZ1-2141A02,4
9034,13,2141A03,MZ1-2141A03,11
9035,13,2141D01,MZ1-2141D01,2
9036,13,2141D02,MZ1-2141D02,2
9037,13,2141D03,MZ1-2141D03,5
9038,13,2141D04,MZ1-2141D04,1
9039,13,2141D05,MZ1-2141D05,2
9040,13,2141D06,MZ1-2141D06,5
9041,13,2142A01,MZ1-2142A01,5
9042,13,2142A02,MZ1-2142A02,1
9043,13,2142A03,MZ1-2142A03,9
9044,13,2142D01,MZ1-2142D01,5
9045,13,2142D02,MZ1-2142D02,2
9046,13,2142D03,MZ1-2142D03,5
9047,13,2142D04,MZ1-2142D04,2
9048,13,2142D05,MZ1-2142D05,6
9049,13,2142D06,MZ1-2142D06,8
9051,13,2203D02,MZ1-2203D02,7
9052,13,2203D03,MZ1-2203D03,8
9053,13,2203D04,MZ1-2203D04,9
9054,13,2203D05,MZ1-2203D05,6
9055,13,2203D06,MZ1-2203D06,7
9056,13,2204D01,MZ1-2204D01,1
9057,13,2204D02,MZ1-2204D02,5
9058,13,2204D03,MZ1-2204D03,6
9059,13,2204D04,MZ1-2204D04,18
9060,13,2204D05,MZ1-2204D05,6
9061,13,2204D06,MZ1-2204D06,7
9068,13,2206D01,MZ1-2206D01,1
9069,13,2206D02,MZ1-2206D02,9
9070,13,2206D03,MZ1-2206D03,9
9071,13,2206D04,MZ1-2206D04,9
9072,13,2206D05,MZ1-2206D05,9
9075,13,2207D02,MZ1-2207D02,9
9076,13,2207D03,MZ1-2207D03,10
9077,13,2207D04,MZ1-2207D04,7
9088,13,2209D03,MZ1-2209D03,1
9089,13,2209D04,MZ1-2209D04,2
9090,13,2209D05,MZ1-2209D05,3
9095,13,2210D04,MZ1-2210D04,1
9097,13,2210D06,MZ1-2210D06,1
9106,13,2212D03,MZ1-2212D03,1
9107,13,2212D04,MZ1-2212D04,4
9110,13,2213D01,MZ1-2213D01,1
9114,13,2213D05,MZ1-2213D05,2
9116,13,2214D01,MZ1-2214D01,2
9121,13,2214D06,MZ1-2214D06,3
9122,13,2215D01,MZ1-2215D01,2
9123,13,2215D02,MZ1-2215D02,1
9124,13,2215D03,MZ1-2215D03,2
9125,13,2215D04,MZ1-2215D04,3
9126,13,2215D05,MZ1-2215D05,3
9127,13,2215D06,MZ1-2215D06,1
9128,13,2216D01,MZ1-2216D01,7
9129,13,2216D02,MZ1-2216D02,3
9130,13,2216D03,MZ1-2216D03,7
9131,13,2216D04,MZ1-2216D04,8
9132,13,2216D05,MZ1-2216D05,7
9133,13,2216D06,MZ1-2216D06,6
9134,13,2217D01,MZ1-2217D01,1
9135,13,2217D02,MZ1-2217D02,23
9136,13,2217D03,MZ1-2217D03,19
9137,13,2217D04,MZ1-2217D04,8
9138,13,2217D05,MZ1-2217D05,5
9139,13,2217D06,MZ1-2217D06,6
9140,13,2218D01,MZ1-2218D01,3
9141,13,2218D02,MZ1-2218D02,6
9144,13,2218D05,MZ1-2218D05,7
9145,13,2218D06,MZ1-2218D06,11
9146,13,2219D01,MZ1-2219D01,6
9147,13,2219D02,MZ1-2219D02,13
9148,13,2219D03,MZ1-2219D03,11
9149,13,2219D04,MZ1-2219D04,6
9150,13,2219D05,MZ1-2219D05,9
9151,13,2219D06,MZ1-2219D06,8
9152,13,2220D01,MZ1-2220D01,1
9153,13,2220D02,MZ1-2220D02,1
9154,13,2220D03,MZ1-2220D03,8
9155,13,2220D04,MZ1-2220D04,6
9156,13,2220D05,MZ1-2220D05,6
9157,13,2220D06,MZ1-2220D06,2
9158,13,2223D01,MZ1-2223D01,5
9159,13,2223D02,MZ1-2223D02,6
9160,13,2223D03,MZ1-2223D03,7
9161,13,2223D04,MZ1-2223D04,8
9162,13,2223D05,MZ1-2223D05,8
9163,13,2223D06,MZ1-2223D06,8
9164,13,2224D01,MZ1-2224D01,5
9165,13,2224D02,MZ1-2224D02,5
9166,13,2224D03,MZ1-2224D03,6
9167,13,2224D04,MZ1-2224D04,5
9168,13,2224D05,MZ1-2224D05,5
9169,13,2224D06,MZ1-2224D06,6
9170,13,2225D01,MZ1-2225D01,4
9171,13,2225D02,MZ1-2225D02,7
9172,13,2225D03,MZ1-2225D03,4
9173,13,2225D04,MZ1-2225D04,3
9174,13,2225D05,MZ1-2225D05,5
9175,13,2225D06,MZ1-2225D06,5
9176,13,2226D01,MZ1-2226D01,2
9177,13,2226D02,MZ1-2226D02,10
9178,13,2226D03,MZ1-2226D03,10
9179,13,2226D04,MZ1-2226D04,10
9180,13,2226D05,MZ1-2226D05,10
9181,13,2226D06,MZ1-2226D06,10
9182,13,2227D01,MZ1-2227D01,5
9183,13,2227D02,MZ1-2227D02,5
9184,13,2227D03,MZ1-2227D03,5
9185,13,2227D04,MZ1-2227D04,5
9186,13,2227D05,MZ1-2227D05,5
9187,13,2227D06,MZ1-2227D06,5
9188,13,2228D01,MZ1-2228D01,10
9189,13,2228D02,MZ1-2228D02,10
9190,13,2228D03,MZ1-2228D03,10
9191,13,2228D04,MZ1-2228D04,7
9195,13,2229D02,MZ1-2229D02,7
9197,13,2229D04,MZ1-2229D04,2
9198,13,2229D05,MZ1-2229D05,7
9200,13,2230D01,MZ1-2230D01,5
9201,13,2230D02,MZ1-2230D02,8
9203,13,2230D04,MZ1-2230D04,10
9204,13,2230D05,MZ1-2230D05,11
9205,13,2230D06,MZ1-2230D06,10
9212,13,2232D01,MZ1-2232D01,10
9213,13,2232D02,MZ1-2232D02,10
9214,13,2232D03,MZ1-2232D03,5
9234,13,2235D05,MZ1-2235D05,7
9238,13,2236D03,MZ1-2236D03,3
9239,13,2236D04,MZ1-2236D04,1
9240,13,2236D05,MZ1-2236D05,5
9242,13,2237D01,MZ1-2237D01,3
9244,13,2237D03,MZ1-2237D03,1
9247,13,2237D06,MZ1-2237D06,4
9248,13,2238D01,MZ1-2238D01,6
9253,13,2238D06,MZ1-2238D06,3
9254,13,2239D01,MZ1-2239D01,5
9255,13,2239D02,MZ1-2239D02,6
9256,13,2239D03,MZ1-2239D03,6
9257,13,2239D04,MZ1-2239D04,6
9258,13,2239D05,MZ1-2239D05,6
9259,13,2239D06,MZ1-2239D06,6
9263,13,2240D04,MZ1-2240D04,7
9264,13,2240D05,MZ1-2240D05,6
9265,13,2240D06,MZ1-2240D06,6
9266,13,2241D01,MZ1-2241D01,6
9267,13,2241D02,MZ1-2241D02,6
9268,13,2241D03,MZ1-2241D03,6
9269,13,2241D04,MZ1-2241D04,6
9270,13,2241D05,MZ1-2241D05,6
9271,13,2241D06,MZ1-2241D06,6
9272,13,2242D01,MZ1-2242D01,6
9273,13,2242D02,MZ1-2242D02,5
9274,13,2242D03,MZ1-2242D03,12
9275,13,2242D04,MZ1-2242D04,12
9276,13,2242D05,MZ1-2242D05,6
9277,13,2242D06,MZ1-2242D06,4
9278,13,2303A01,MZ1-2303A01,3
9279,13,2303A02,MZ1-2303A02,5
9280,13,2303A03,MZ1-2303A03,2
9281,13,2303D01,MZ1-2303D01,9
9282,13,2303D02,MZ1-2303D02,3
9283,13,2303D03,MZ1-2303D03,8
9284,13,2303D04,MZ1-2303D04,9
9285,13,2303D05,MZ1-2303D05,9
9286,13,2303D06,MZ1-2303D06,3
9287,13,2304A01,MZ1-2304A01,4
9288,13,2304A02,MZ1-2304A02,2
9289,13,2304A03,MZ1-2304A03,6
9290,13,2304D01,MZ1-2304D01,2
9291,13,2304D02,MZ1-2304D02,2
9292,13,2304D03,MZ1-2304D03,12
9293,13,2304D04,MZ1-2304D04,2
9294,13,2304D05,MZ1-2304D05,2
9296,13,2305A01,MZ1-2305A01,15
9297,13,2305A02,MZ1-2305A02,3
9298,13,2305A03,MZ1-2305A03,4
9299,13,2305D01,MZ1-2305D01,7
9300,13,2305D02,MZ1-2305D02,3
9302,13,2305D04,MZ1-2305D04,2
9303,13,2305D05,MZ1-2305D05,8
9304,13,2305D06,MZ1-2305D06,4
9305,13,2306A01,MZ1-2306A01,3
9306,13,2306A02,MZ1-2306A02,4
9307,13,2306A03,MZ1-2306A03,3
9309,13,2306D02,MZ1-2306D02,5
9310,13,2306D03,MZ1-2306D03,9
9311,13,2306D04,MZ1-2306D04,19
9312,13,2306D05,MZ1-2306D05,5
9313,13,2306D06,MZ1-2306D06,5
9314,13,2307A01,MZ1-2307A01,5
9315,13,2307A02,MZ1-2307A02,3
9316,13,2307A03,MZ1-2307A03,6
9317,13,2307D01,MZ1-2307D01,1
9318,13,2307D02,MZ1-2307D02,12
9319,13,2307D03,MZ1-2307D03,4
9320,13,2307D04,MZ1-2307D04,6
9321,13,2307D05,MZ1-2307D05,1
9323,13,2308A01,MZ1-2308A01,4
9324,13,2308A02,MZ1-2308A02,7
9325,13,2308A03,MZ1-2308A03,8
9326,13,2308D01,MZ1-2308D01,10
9327,13,2308D02,MZ1-2308D02,5
9328,13,2308D03,MZ1-2308D03,1
9329,13,2308D04,MZ1-2308D04,2
9330,13,2308D05,MZ1-2308D05,3
9331,13,2308D06,MZ1-2308D06,3
9332,13,2309A01,MZ1-2309A01,34
9333,13,2309A02,MZ1-2309A02,5
9334,13,2309A03,MZ1-2309A03,17
9335,13,2309D01,MZ1-2309D01,4
9336,13,2309D02,MZ1-2309D02,2
9337,13,2309D03,MZ1-2309D03,3
9339,13,2309D05,MZ1-2309D05,4
9340,13,2309D06,MZ1-2309D06,3
9341,13,2310A01,MZ1-2310A01,13
9342,13,2310A02,MZ1-2310A02,3
9343,13,2310A03,MZ1-2310A03,11
9344,13,2310D01,MZ1-2310D01,2
9345,13,2310D02,MZ1-2310D02,4
9346,13,2310D03,MZ1-2310D03,2
9347,13,2310D04,MZ1-2310D04,2
9348,13,2310D05,MZ1-2310D05,1
9349,13,2310D06,MZ1-2310D06,5
9350,13,2311A01,MZ1-2311A01,4
9351,13,2311A02,MZ1-2311A02,8
9352,13,2311A03,MZ1-2311A03,5
9353,13,2311D01,MZ1-2311D01,20
9354,13,2311D02,MZ1-2311D02,1
9356,13,2311D04,MZ1-2311D04,1
9357,13,2311D05,MZ1-2311D05,5
9358,13,2311D06,MZ1-2311D06,4
9359,13,2312A01,MZ1-2312A01,5
9360,13,2312A02,MZ1-2312A02,4
9361,13,2312A03,MZ1-2312A03,2
9362,13,2312D01,MZ1-2312D01,4
9363,13,2312D02,MZ1-2312D02,1
9364,13,2312D03,MZ1-2312D03,5
9365,13,2312D04,MZ1-2312D04,3
9366,13,2312D05,MZ1-2312D05,15
9367,13,2312D06,MZ1-2312D06,1
9368,13,2313A01,MZ1-2313A01,8
9369,13,2313A02,MZ1-2313A02,7
9370,13,2313A03,MZ1-2313A03,24
9373,13,2313D03,MZ1-2313D03,2
9374,13,2313D04,MZ1-2313D04,5
9375,13,2313D05,MZ1-2313D05,5
9376,13,2313D06,MZ1-2313D06,2
9377,13,2314A01,MZ1-2314A01,2
9378,13,2314A02,MZ1-2314A02,7
9379,13,2314A03,MZ1-2314A03,2
9380,13,2314D01,MZ1-2314D01,4
9382,13,2314D03,MZ1-2314D03,5
9383,13,2314D04,MZ1-2314D04,2
9384,13,2314D05,MZ1-2314D05,4
9385,13,2314D06,MZ1-2314D06,4
9386,13,2315A01,MZ1-2315A01,5
9387,13,2315A02,MZ1-2315A02,7
9388,13,2315A03,MZ1-2315A03,3
9389,13,2315D01,MZ1-2315D01,8
9390,13,2315D02,MZ1-2315D02,5
9391,13,2315D03,MZ1-2315D03,5
9392,13,2315D04,MZ1-2315D04,1
9393,13,2315D05,MZ1-2315D05,6
9394,13,2315D06,MZ1-2315D06,4
9395,13,2316A01,MZ1-2316A01,4
9396,13,2316A02,MZ1-2316A02,5
9397,13,2316A03,MZ1-2316A03,4
9398,13,2316D01,MZ1-2316D01,2
9399,13,2316D02,MZ1-2316D02,4
9400,13,2316D03,MZ1-2316D03,1
9401,13,2316D04,MZ1-2316D04,5
9402,13,2316D05,MZ1-2316D05,3
9403,13,2316D06,MZ1-2316D06,5
9404,13,2317A01,MZ1-2317A01,2
9405,13,2317A02,MZ1-2317A02,4
9406,13,2317A03,MZ1-2317A03,8
9407,13,2317D01,MZ1-2317D01,6
9409,13,2317D03,MZ1-2317D03,5
9410,13,2317D04,MZ1-2317D04,8
9411,13,2317D05,MZ1-2317D05,6
9412,13,2317D06,MZ1-2317D06,7
9413,13,2318A01,MZ1-2318A01,4
9414,13,2318A02,MZ1-2318A02,7
9415,13,2318A03,MZ1-2318A03,4
9416,13,2318D01,MZ1-2318D01,5
9417,13,2318D02,MZ1-2318D02,8
9418,13,2318D03,MZ1-2318D03,3
9419,13,2318D04,MZ1-2318D04,4
9420,13,2318D05,MZ1-2318D05,5
9421,13,2318D06,MZ1-2318D06,12
9422,13,2319A01,MZ1-2319A01,4
9423,13,2319A02,MZ1-2319A02,3
9424,13,2319A03,MZ1-2319A03,21
9425,13,2319D01,MZ1-2319D01,2
9426,13,2319D02,MZ1-2319D02,3
9427,13,2319D03,MZ1-2319D03,14
9428,13,2319D04,MZ1-2319D04,3
9429,13,2319D05,MZ1-2319D05,3
9430,13,2319D06,MZ1-2319D06,2
9431,13,2320A01,MZ1-2320A01,7
9432,13,2320A02,MZ1-2320A02,2
9433,13,2320A03,MZ1-2320A03,4
9434,13,2320D01,MZ1-2320D01,6
9435,13,2320D02,MZ1-2320D02,6
9436,13,2320D03,MZ1-2320D03,11
9437,13,2320D04,MZ1-2320D04,8
9438,13,2320D05,MZ1-2320D05,3
9439,13,2320D06,MZ1-2320D06,5
9440,13,2323A01,MZ1-2323A01,3
9441,13,2323A02,MZ1-2323A02,4
9442,13,2323A03,MZ1-2323A03,3
9443,13,2323D01,MZ1-2323D01,3
9444,13,2323D02,MZ1-2323D02,3
9445,13,2323D03,MZ1-2323D03,5
9446,13,2323D04,MZ1-2323D04,2
9447,13,2323D05,MZ1-2323D05,6
9448,13,2323D06,MZ1-2323D06,6
9449,13,2324A01,MZ1-2324A01,4
9450,13,2324A02,MZ1-2324A02,3
9451,13,2324A03,MZ1-2324A03,4
9452,13,2324D01,MZ1-2324D01,8
9453,13,2324D02,MZ1-2324D02,5
9454,13,2324D03,MZ1-2324D03,4
9455,13,2324D04,MZ1-2324D04,10
9456,13,2324D05,MZ1-2324D05,4
9457,13,2324D06,MZ1-2324D06,11
9458,13,2325A01,MZ1-2325A01,2
9459,13,2325A02,MZ1-2325A02,6
9460,13,2325A03,MZ1-2325A03,22
9461,13,2325D01,MZ1-2325D01,4
9462,13,2325D02,MZ1-2325D02,2
9463,13,2325D03,MZ1-2325D03,4
9464,13,2325D04,MZ1-2325D04,5
9465,13,2325D05,MZ1-2325D05,5
9466,13,2325D06,MZ1-2325D06,5
9467,13,2326A01,MZ1-2326A01,3
9468,13,2326A02,MZ1-2326A02,2
9469,13,2326A03,MZ1-2326A03,3
9470,13,2326D01,MZ1-2326D01,5
9471,13,2326D02,MZ1-2326D02,8
9472,13,2326D03,MZ1-2326D03,6
9473,13,2326D04,MZ1-2326D04,6
9474,13,2326D05,MZ1-2326D05,8
9475,13,2326D06,MZ1-2326D06,4
9476,13,2327A01,MZ1-2327A01,3
9477,13,2327A02,MZ1-2327A02,2
9478,13,2327A03,MZ1-2327A03,6
9479,13,2327D01,MZ1-2327D01,5
9480,13,2327D02,MZ1-2327D02,5
9481,13,2327D03,MZ1-2327D03,5
9482,13,2327D04,MZ1-2327D04,10
9483,13,2327D05,MZ1-2327D05,1
9484,13,2327D06,MZ1-2327D06,5
9485,13,2328A01,MZ1-2328A01,4
9486,13,2328A02,MZ1-2328A02,2
9487,13,2328A03,MZ1-2328A03,3
9488,13,2328D01,MZ1-2328D01,5
9489,13,2328D02,MZ1-2328D02,7
9490,13,2328D03,MZ1-2328D03,20
9491,13,2328D04,MZ1-2328D04,7
9492,13,2328D05,MZ1-2328D05,9
9493,13,2328D06,MZ1-2328D06,9
9494,13,2329A01,MZ1-2329A01,3
9495,13,2329A02,MZ1-2329A02,2
9496,13,2329A03,MZ1-2329A03,7
9497,13,2329D01,MZ1-2329D01,5
9498,13,2329D02,MZ1-2329D02,5
9499,13,2329D03,MZ1-2329D03,7
9500,13,2329D04,MZ1-2329D04,5
9501,13,2329D05,MZ1-2329D05,3
9502,13,2329D06,MZ1-2329D06,3
9503,13,2330A01,MZ1-2330A01,3
9504,13,2330A02,MZ1-2330A02,8
9505,13,2330A03,MZ1-2330A03,5
9506,13,2330D01,MZ1-2330D01,6
9507,13,2330D02,MZ1-2330D02,8
9508,13,2330D03,MZ1-2330D03,6
9509,13,2330D04,MZ1-2330D04,6
9510,13,2330D05,MZ1-2330D05,6
9511,13,2330D06,MZ1-2330D06,4
9512,13,2331A01,MZ1-2331A01,7
9513,13,2331A02,MZ1-2331A02,5
9514,13,2331A03,MZ1-2331A03,3
9516,13,2331D02,MZ1-2331D02,7
9517,13,2331D03,MZ1-2331D03,2
9518,13,2331D04,MZ1-2331D04,6
9519,13,2331D05,MZ1-2331D05,6
9520,13,2331D06,MZ1-2331D06,6
9521,13,2332A01,MZ1-2332A01,2
9522,13,2332A02,MZ1-2332A02,2
9523,13,2332A03,MZ1-2332A03,3
9524,13,2332D01,MZ1-2332D01,4
9525,13,2332D02,MZ1-2332D02,7
9526,13,2332D03,MZ1-2332D03,5
9528,13,2332D05,MZ1-2332D05,6
9529,13,2332D06,MZ1-2332D06,11
9530,13,2333A01,MZ1-2333A01,5
9531,13,2333A02,MZ1-2333A02,12
9532,13,2333A03,MZ1-2333A03,10
9533,13,2333D01,MZ1-2333D01,6
9534,13,2333D02,MZ1-2333D02,8
9535,13,2333D03,MZ1-2333D03,8
9536,13,2333D04,MZ1-2333D04,7
9537,13,2333D05,MZ1-2333D05,4
9538,13,2333D06,MZ1-2333D06,5
9539,13,2334A01,MZ1-2334A01,6
9540,13,2334A02,MZ1-2334A02,3
9541,13,2334A03,MZ1-2334A03,2
9542,13,2334D01,MZ1-2334D01,6
9543,13,2334D02,MZ1-2334D02,4
9544,13,2334D03,MZ1-2334D03,6
9545,13,2334D04,MZ1-2334D04,6
9546,13,2334D05,MZ1-2334D05,4
9547,13,2334D06,MZ1-2334D06,10
9548,13,2335A01,MZ1-2335A01,3
9549,13,2335A02,MZ1-2335A02,5
9550,13,2335A03,MZ1-2335A03,3
9551,13,2335D01,MZ1-2335D01,3
9552,13,2335D02,MZ1-2335D02,12
9553,13,2335D03,MZ1-2335D03,2
9554,13,2335D04,MZ1-2335D04,5
9555,13,2335D05,MZ1-2335D05,6
9556,13,2335D06,MZ1-2335D06,11
9557,13,2336A01,MZ1-2336A01,15
9558,13,2336A02,MZ1-2336A02,2
9559,13,2336A03,MZ1-2336A03,2
9560,13,2336D01,MZ1-2336D01,1
9561,13,2336D02,MZ1-2336D02,7
9562,13,2336D03,MZ1-2336D03,4
9563,13,2336D04,MZ1-2336D04,4
9564,13,2336D05,MZ1-2336D05,9
9565,13,2336D06,MZ1-2336D06,4
9566,13,2337A01,MZ1-2337A01,2
9567,13,2337A02,MZ1-2337A02,5
9568,13,2337A03,MZ1-2337A03,3
9569,13,2337D01,MZ1-2337D01,12
9570,13,2337D02,MZ1-2337D02,4
9571,13,2337D03,MZ1-2337D03,3
9572,13,2337D04,MZ1-2337D04,12
9573,13,2337D05,MZ1-2337D05,12
9574,13,2337D06,MZ1-2337D06,12
9575,13,2338A01,MZ1-2338A01,3
9576,13,2338A02,MZ1-2338A02,6
9577,13,2338A03,MZ1-2338A03,4
9578,13,2338D01,MZ1-2338D01,1
9579,13,2338D02,MZ1-2338D02,9
9580,13,2338D03,MZ1-2338D03,7
9581,13,2338D04,MZ1-2338D04,2
9582,13,2338D05,MZ1-2338D05,3
9583,13,2338D06,MZ1-2338D06,3
9584,13,2339A01,MZ1-2339A01,6
9585,13,2339A02,MZ1-2339A02,2
9586,13,2339A03,MZ1-2339A03,1
9587,13,2339D01,MZ1-2339D01,3
9588,13,2339D02,MZ1-2339D02,3
9589,13,2339D03,MZ1-2339D03,7
9590,13,2339D04,MZ1-2339D04,2
9591,13,2339D05,MZ1-2339D05,4
9592,13,2339D06,MZ1-2339D06,4
9593,13,2340A01,MZ1-2340A01,7
9594,13,2340A02,MZ1-2340A02,3
9595,13,2340A03,MZ1-2340A03,2
9596,13,2340D01,MZ1-2340D01,12
9597,13,2340D02,MZ1-2340D02,2
9598,13,2340D03,MZ1-2340D03,2
9600,13,2340D05,MZ1-2340D05,8
9601,13,2340D06,MZ1-2340D06,4
9602,13,2341A01,MZ1-2341A01,3
9603,13,2341A02,MZ1-2341A02,4
9604,13,2341A03,MZ1-2341A03,4
9605,13,2341D01,MZ1-2341D01,3
9606,13,2341D02,MZ1-2341D02,5
9607,13,2341D03,MZ1-2341D03,7
9608,13,2341D04,MZ1-2341D04,7
9609,13,2341D05,MZ1-2341D05,19
9610,13,2341D06,MZ1-2341D06,9
9611,13,2342A01,MZ1-2342A01,4
9612,13,2342A02,MZ1-2342A02,2
9613,13,2342A03,MZ1-2342A03,4
9614,13,2342D01,MZ1-2342D01,5
9615,13,2342D02,MZ1-2342D02,2
9616,13,2342D03,MZ1-2342D03,5
9617,13,2342D04,MZ1-2342D04,6
9618,13,2342D05,MZ1-2342D05,4
9619,13,2342D06,MZ1-2342D06,9
9620,13,2403D01,MZ1-2403D01,2
9621,13,2403D02,MZ1-2403D02,2
9622,13,2403D03,MZ1-2403D03,4
9623,13,2403D04,MZ1-2403D04,2
9624,13,2403D05,MZ1-2403D05,2
9625,13,2403D06,MZ1-2403D06,2
9626,13,2404D01,MZ1-2404D01,2
9627,13,2404D02,MZ1-2404D02,2
9628,13,2404D03,MZ1-2404D03,2
9629,13,2404D04,MZ1-2404D04,2
9630,13,2404D05,MZ1-2404D05,2
9631,13,2404D06,MZ1-2404D06,2
9632,13,2405D01,MZ1-2405D01,2
9633,13,2405D02,MZ1-2405D02,2
9634,13,2405D03,MZ1-2405D03,2
9635,13,2405D04,MZ1-2405D04,2
9636,13,2405D05,MZ1-2405D05,4
9637,13,2405D06,MZ1-2405D06,2
9639,13,2406D02,MZ1-2406D02,7
9640,13,2406D03,MZ1-2406D03,2
9641,13,2406D04,MZ1-2406D04,5
9642,13,2406D05,MZ1-2406D05,5
9643,13,2406D06,MZ1-2406D06,4
9644,13,2407D01,MZ1-2407D01,2
9645,13,2407D02,MZ1-2407D02,2
9646,13,2407D03,MZ1-2407D03,3
9647,13,2407D04,MZ1-2407D04,15
9650,13,2408D01,MZ1-2408D01,2
9653,13,2408D04,MZ1-2408D04,16
9657,13,2409D02,MZ1-2409D02,5
9658,13,2409D03,MZ1-2409D03,5
9659,13,2409D04,MZ1-2409D04,3
9662,13,2410D01,MZ1-2410D01,11
9663,13,2410D02,MZ1-2410D02,6
9664,13,2410D03,MZ1-2410D03,7
9665,13,2410D04,MZ1-2410D04,7
9667,13,2410D06,MZ1-2410D06,1
9668,13,2411D01,MZ1-2411D01,9
9669,13,2411D02,MZ1-2411D02,12
9670,13,2411D03,MZ1-2411D03,1
9671,13,2411D04,MZ1-2411D04,18
9675,13,2412D02,MZ1-2412D02,1
9677,13,2412D04,MZ1-2412D04,1
9682,13,2413D03,MZ1-2413D03,2
9683,13,2413D04,MZ1-2413D04,3
9686,13,2414D01,MZ1-2414D01,3
9690,13,2414D05,MZ1-2414D05,2
9691,13,2414D06,MZ1-2414D06,2
9692,13,2415D01,MZ1-2415D01,25
9693,13,2415D02,MZ1-2415D02,23
9694,13,2415D03,MZ1-2415D03,3
9695,13,2415D04,MZ1-2415D04,6
9696,13,2415D05,MZ1-2415D05,6
9697,13,2415D06,MZ1-2415D06,6
9698,13,2416D01,MZ1-2416D01,16
9699,13,2416D02,MZ1-2416D02,9
9700,13,2416D03,MZ1-2416D03,1
9701,13,2416D04,MZ1-2416D04,5
9702,13,2416D05,MZ1-2416D05,15
9703,13,2416D06,MZ1-2416D06,17
9704,13,2417D01,MZ1-2417D01,6
9705,13,2417D02,MZ1-2417D02,2
9706,13,2417D03,MZ1-2417D03,8
9707,13,2417D04,MZ1-2417D04,6
9708,13,2417D05,MZ1-2417D05,29
9709,13,2417D06,MZ1-2417D06,27
9710,13,2418D01,MZ1-2418D01,5
9711,13,2418D02,MZ1-2418D02,17
9712,13,2418D03,MZ1-2418D03,15
9713,13,2418D04,MZ1-2418D04,14
9714,13,2418D05,MZ1-2418D05,2
9715,13,2418D06,MZ1-2418D06,20
9716,13,2419D01,MZ1-2419D01,11
9717,13,2419D02,MZ1-2419D02,8
9718,13,2419D03,MZ1-2419D03,2
9719,13,2419D04,MZ1-2419D04,7
9720,13,2419D05,MZ1-2419D05,2
9721,13,2419D06,MZ1-2419D06,8
9722,13,2420D01,MZ1-2420D01,4
9723,13,2420D02,MZ1-2420D02,5
9724,13,2420D03,MZ1-2420D03,5
9725,13,2420D04,MZ1-2420D04,27
9726,13,2420D05,MZ1-2420D05,3
9727,13,2420D06,MZ1-2420D06,3
9728,13,2423D01,MZ1-2423D01,6
9729,13,2423D02,MZ1-2423D02,12
9730,13,2423D03,MZ1-2423D03,7
9731,13,2423D04,MZ1-2423D04,9
9732,13,2423D05,MZ1-2423D05,5
9733,13,2423D06,MZ1-2423D06,5
9734,13,2424D01,MZ1-2424D01,27
9736,13,2424D03,MZ1-2424D03,12
9737,13,2424D04,MZ1-2424D04,18
9738,13,2424D05,MZ1-2424D05,6
9739,13,2424D06,MZ1-2424D06,28
9740,13,2425D01,MZ1-2425D01,5
9741,13,2425D02,MZ1-2425D02,20
9742,13,2425D03,MZ1-2425D03,12
9743,13,2425D04,MZ1-2425D04,6
9744,13,2425D05,MZ1-2425D05,7
9746,13,2426D01,MZ1-2426D01,17
9747,13,2426D02,MZ1-2426D02,5
9748,13,2426D03,MZ1-2426D03,19
9749,13,2426D04,MZ1-2426D04,4
9750,13,2426D05,MZ1-2426D05,15
9751,13,2426D06,MZ1-2426D06,34
9752,13,2427D01,MZ1-2427D01,8
9754,13,2427D03,MZ1-2427D03,14
9755,13,2427D04,MZ1-2427D04,49
9756,13,2427D05,MZ1-2427D05,14
9757,13,2427D06,MZ1-2427D06,2
9759,13,2428D02,MZ1-2428D02,11
9760,13,2428D03,MZ1-2428D03,18
